    //[calendar_time:2018-11-24 03:20:24.779  system_uptime:181022]
    // Sending event #800
:Sending Touch (ACTION_UP): 0:(243.25157,455.83942)
:Sending Touch (ACTION_DOWN): 0:(62.0,28.0)
:Sending Touch (ACTION_UP): 0:(60.91495,12.607575)
:Sending Flip keyboardOpen=false
:Sending Trackball (ACTION_MOVE): 0:(1.0,-3.0)
:Sending Trackball (ACTION_MOVE): 0:(-1.0,-4.0)
:Sending Touch (ACTION_DOWN): 0:(287.0,616.0)
:Sending Touch (ACTION_UP): 0:(278.4431,608.92377)
:Sending Trackball (ACTION_MOVE): 0:(-2.0,-3.0)
:Sending Trackball (ACTION_MOVE): 0:(-4.0,-3.0)
:Sending Touch (ACTION_DOWN): 0:(118.0,609.0)
:Sending Touch (ACTION_UP): 0:(129.88144,606.28253)
:Sending Touch (ACTION_DOWN): 0:(274.0,383.0)
:Sending Touch (ACTION_UP): 0:(273.90054,402.38986)
:Sending Touch (ACTION_DOWN): 0:(225.0,609.0)
:Sending Touch (ACTION_UP): 0:(226.37337,603.16675)
    //[calendar_time:2018-11-24 03:20:26.209  system_uptime:182452]
    // Sending event #900
    //[calendar_time:2018-11-24 03:20:26.209  system_uptime:182452]
    // Sending event #900
:Sending Touch (ACTION_DOWN): 0:(21.0,25.0)
:Sending Touch (ACTION_UP): 0:(26.763653,14.653217)
:Sending Touch (ACTION_DOWN): 0:(235.0,560.0)
:Sending Touch (ACTION_UP): 0:(303.45456,553.29724)
:Sending Touch (ACTION_DOWN): 0:(245.0,297.0)
:Sending Touch (ACTION_UP): 0:(246.11156,290.22794)
:Sending Trackball (ACTION_MOVE): 0:(-4.0,-5.0)
:Sending Touch (ACTION_DOWN): 0:(479.0,636.0)
:Sending Touch (ACTION_UP): 0:(480.0,634.95526)
:Sending Touch (ACTION_DOWN): 0:(274.0,288.0)
:Sending Touch (ACTION_UP): 0:(277.61316,273.30548)
:Sending Touch (ACTION_DOWN): 0:(442.0,72.0)
:Sending Touch (ACTION_UP): 0:(436.31268,60.70588)
:Sending Touch (ACTION_DOWN): 0:(279.0,247.0)
:Sending Touch (ACTION_UP): 0:(260.1196,244.29648)
:Sending Trackball (ACTION_MOVE): 0:(-3.0,-1.0)
:Sending Touch (ACTION_DOWN): 0:(299.0,309.0)
:Sending Touch (ACTION_UP): 0:(270.6914,296.10223)
    // Rejecting start of Intent { act=android.speech.action.WEB_SEARCH cmp=com.google.android.googlequicksearchbox/.SearchActivity } in package com.google.android.googlequicksearchbox
:Sending Touch (ACTION_DOWN): 0:(225.0,636.0)
:Sending Touch (ACTION_UP): 0:(357.55948,737.11456)
:Sending Touch (ACTION_DOWN): 0:(408.0,647.0)
:Sending Touch (ACTION_UP): 0:(413.71045,643.0438)
:Sending Touch (ACTION_DOWN): 0:(283.0,189.0)
:Sending Touch (ACTION_UP): 0:(277.5231,180.00694)
:Sending Trackball (ACTION_MOVE): 0:(-5.0,0.0)
    //[calendar_time:2018-11-24 03:20:27.687  system_uptime:183930]
    // Sending event #1000
:Sending Touch (ACTION_DOWN): 0:(350.0,239.0)
:Sending Touch (ACTION_UP): 0:(313.25757,183.5986)
:Sending Touch (ACTION_DOWN): 0:(164.0,444.0)
:Sending Touch (ACTION_UP): 0:(172.05225,433.4945)
:Sending Touch (ACTION_DOWN): 0:(340.0,556.0)
:Sending Touch (ACTION_UP): 0:(358.52585,531.1432)
:Sending Trackball (ACTION_MOVE): 0:(-4.0,4.0)
:Sending Touch (ACTION_DOWN): 0:(48.0,377.0)
:Sending Touch (ACTION_UP): 0:(62.231033,383.98215)
:Sending Touch (ACTION_DOWN): 0:(414.0,486.0)
:Sending Touch (ACTION_UP): 0:(405.59067,485.7425)
:Sending Trackball (ACTION_MOVE): 0:(2.0,1.0)
:Sending Trackball (ACTION_MOVE): 0:(0.0,-5.0)
:Sending Trackball (ACTION_UP): 0:(0.0,0.0)
:Sending Touch (ACTION_DOWN): 0:(214.0,744.0)
:Sending Touch (ACTION_UP): 0:(236.32066,746.4792)
:Sending Touch (ACTION_DOWN): 0:(181.0,148.0)
:Sending Touch (ACTION_UP): 0:(137.59709,91.81768)
:Sending Touch (ACTION_DOWN): 0:(228.0,335.0)
:Sending Touch (ACTION_UP): 0:(226.94875,335.24478)
    // Rejecting start of Intent { act=android.intent.action.VIEW cat=[android.intent.category.BROWSABLE] dat=https://github.com/... cmp=android/com.android.internal.app.ResolverActivity } in package android
:Sending Touch (ACTION_DOWN): 0:(478.0,125.0)
:Sending Touch (ACTION_UP): 0:(480.0,123.380646)
:Sending Touch (ACTION_DOWN): 0:(345.0,577.0)
    //[calendar_time:2018-11-24 03:20:28.293  system_uptime:184536]
    // Sending event #1100
:Sending Touch (ACTION_UP): 0:(382.29733,554.4515)
:Sending Trackball (ACTION_MOVE): 0:(-2.0,1.0)
:Sending Trackball (ACTION_UP): 0:(0.0,0.0)
:Sending Touch (ACTION_DOWN): 0:(473.0,504.0)
:Sending Touch (ACTION_UP): 0:(478.25107,502.31567)
:Sending Touch (ACTION_DOWN): 0:(136.0,741.0)
    // Injection Failed
    // Injection Failed
    // Injection Failed
:Sending Touch (ACTION_UP): 0:(86.957954,719.4665)
    // Injection Failed
:Sending Touch (ACTION_DOWN): 0:(262.0,699.0)
:Sending Touch (ACTION_UP): 0:(263.6686,597.3334)
:Sending Touch (ACTION_DOWN): 0:(153.0,727.0)
:Sending Touch (ACTION_UP): 0:(113.3226,727.4168)
:Sending Touch (ACTION_DOWN): 0:(205.0,457.0)
:Sending Touch (ACTION_UP): 0:(212.48196,469.42108)
:Sending Trackball (ACTION_MOVE): 0:(1.0,-5.0)
:Sending Trackball (ACTION_MOVE): 0:(2.0,-3.0)
:Sending Touch (ACTION_DOWN): 0:(391.0,73.0)
:Sending Touch (ACTION_UP): 0:(382.452,66.56614)
:Sending Touch (ACTION_DOWN): 0:(63.0,92.0)
:Sending Touch (ACTION_UP): 0:(57.904953,92.38027)
:Sending Trackball (ACTION_MOVE): 0:(-4.0,0.0)
    //[calendar_time:2018-11-24 03:20:29.309  system_uptime:185551]
    // Sending event #1200
:Sending Touch (ACTION_DOWN): 0:(357.0,286.0)
:Sending Touch (ACTION_UP): 0:(285.97812,400.5314)
:Sending Touch (ACTION_DOWN): 0:(333.0,12.0)
:Sending Touch (ACTION_UP): 0:(344.16238,4.9242463)
:Sending Touch (ACTION_DOWN): 0:(264.0,50.0)
:Sending Touch (ACTION_UP): 0:(265.67606,39.22806)
:Sending Touch (ACTION_DOWN): 0:(50.0,287.0)
:Sending Touch (ACTION_UP): 0:(59.311115,270.32562)
:Sending Touch (ACTION_DOWN): 0:(74.0,362.0)
:Sending Touch (ACTION_UP): 0:(77.55034,364.0304)
:Sending Trackball (ACTION_MOVE): 0:(2.0,-3.0)
:Sending Trackball (ACTION_UP): 0:(0.0,0.0)
:Sending Trackball (ACTION_MOVE): 0:(-3.0,1.0)
:Sending Trackball (ACTION_MOVE): 0:(1.0,3.0)
:Sending Flip keyboardOpen=true
    // Rejecting start of Intent { act=android.intent.action.SHOW_BRIGHTNESS_DIALOG cmp=com.android.systemui/.settings.BrightnessDialog } in package com.android.systemui
:Sending Trackball (ACTION_MOVE): 0:(1.0,3.0)
:Sending Touch (ACTION_DOWN): 0:(232.0,244.0)
:Sending Touch (ACTION_UP): 0:(196.92065,232.92905)
:Sending Trackball (ACTION_MOVE): 0:(4.0,-5.0)
    //[calendar_time:2018-11-24 03:20:29.636  system_uptime:185879]
    // Sending event #1300
:Sending Touch (ACTION_DOWN): 0:(413.0,256.0)
:Sending Touch (ACTION_UP): 0:(351.2303,168.89404)
:Sending Touch (ACTION_DOWN): 0:(346.0,103.0)
:Sending Touch (ACTION_UP): 0:(369.37244,93.77448)
:Sending Trackball (ACTION_MOVE): 0:(2.0,-3.0)
:Sending Trackball (ACTION_MOVE): 0:(-3.0,1.0)
:Switch: #Intent;action=android.intent.action.MAIN;category=android.intent.category.LAUNCHER;launchFlags=0x10200000;component=com.fsck.k9/.activity.Accounts;end
    // Allowing start of Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.fsck.k9/.activity.Accounts } in package com.fsck.k9
:Sending Touch (ACTION_DOWN): 0:(369.0,200.0)
:Sending Touch (ACTION_UP): 0:(364.9431,185.39833)
:Sending Trackball (ACTION_MOVE): 0:(-3.0,-4.0)
:Sending Trackball (ACTION_UP): 0:(0.0,0.0)
:Sending Trackball (ACTION_MOVE): 0:(-1.0,3.0)
:Sending Touch (ACTION_DOWN): 0:(390.0,239.0)
:Sending Touch (ACTION_UP): 0:(385.43146,238.09048)
:Sending Touch (ACTION_DOWN): 0:(476.0,522.0)
:Sending Touch (ACTION_UP): 0:(478.17184,523.10803)
:Sending Trackball (ACTION_MOVE): 0:(4.0,-3.0)
:Sending Trackball (ACTION_MOVE): 0:(4.0,-4.0)
    //[calendar_time:2018-11-24 03:20:30.289  system_uptime:186532]
    // Sending event #1400
:Sending Touch (ACTION_DOWN): 0:(274.0,428.0)
:Sending Touch (ACTION_UP): 0:(255.26628,428.14978)
:Switch: #Intent;action=android.intent.action.MAIN;category=android.intent.category.LAUNCHER;launchFlags=0x10200000;component=com.fsck.k9/.activity.Accounts;end
    // Allowing start of Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.fsck.k9/.activity.Accounts } in package com.fsck.k9
:Sending Touch (ACTION_DOWN): 0:(466.0,147.0)
:Sending Touch (ACTION_UP): 0:(471.4288,155.21133)
:Sending Touch (ACTION_DOWN): 0:(86.0,18.0)
:Sending Touch (ACTION_UP): 0:(75.38952,11.311308)
:Sending Touch (ACTION_DOWN): 0:(132.0,53.0)
:Sending Touch (ACTION_UP): 0:(145.57681,62.941612)
:Sending Touch (ACTION_DOWN): 0:(86.0,695.0)
:Sending Touch (ACTION_UP): 0:(83.28063,682.8219)
:Sending Touch (ACTION_DOWN): 0:(117.0,237.0)
:Sending Touch (ACTION_UP): 0:(49.557724,242.66795)
:Sending Trackball (ACTION_MOVE): 0:(2.0,-2.0)
:Sending Trackball (ACTION_MOVE): 0:(4.0,3.0)
:Sending Touch (ACTION_DOWN): 0:(258.0,665.0)
:Sending Touch (ACTION_UP): 0:(209.74068,603.8446)
:Sending Touch (ACTION_DOWN): 0:(440.0,321.0)
:Sending Touch (ACTION_UP): 0:(404.6936,314.28925)
:Sending Touch (ACTION_DOWN): 0:(300.0,622.0)
:Sending Touch (ACTION_UP): 0:(298.1188,617.8337)
:Sending Touch (ACTION_DOWN): 0:(349.0,44.0)
:Sending Touch (ACTION_UP): 0:(341.97922,43.430256)
:Sending Touch (ACTION_DOWN): 0:(161.0,502.0)
    //[calendar_time:2018-11-24 03:20:31.129  system_uptime:187371]
    // Sending event #1500
:Sending Touch (ACTION_UP): 0:(209.43825,403.31818)
    // Rejecting start of Intent { act=android.settings.SETTINGS cmp=com.android.settings/.Settings } in package com.android.settings
:Sending Touch (ACTION_DOWN): 0:(8.0,178.0)
:Sending Touch (ACTION_UP): 0:(0.0,170.25336)
:Sending Trackball (ACTION_MOVE): 0:(0.0,-1.0)
:Sending Touch (ACTION_DOWN): 0:(178.0,538.0)
:Sending Touch (ACTION_UP): 0:(206.72871,505.50192)
:Sending Touch (ACTION_DOWN): 0:(42.0,751.0)
:Sending Touch (ACTION_UP): 0:(47.588406,739.44434)
:Sending Flip keyboardOpen=false
:Sending Touch (ACTION_DOWN): 0:(152.0,792.0)
:Sending Touch (ACTION_UP): 0:(163.78555,795.43005)
:Sending Trackball (ACTION_MOVE): 0:(-1.0,1.0)
:Sending Touch (ACTION_DOWN): 0:(142.0,483.0)
:Sending Touch (ACTION_UP): 0:(152.21255,483.9497)
:Sending Trackball (ACTION_MOVE): 0:(2.0,-4.0)
:Sending Touch (ACTION_DOWN): 0:(331.0,216.0)
:Sending Touch (ACTION_UP): 0:(322.31683,205.51463)
:Sending Trackball (ACTION_MOVE): 0:(3.0,4.0)
:Sending Touch (ACTION_DOWN): 0:(321.0,451.0)
:Sending Touch (ACTION_UP): 0:(315.71085,450.48813)
:Sending Touch (ACTION_DOWN): 0:(219.0,224.0)
:Sending Touch (ACTION_UP): 0:(232.70546,241.40771)
:Sending Touch (ACTION_DOWN): 0:(425.0,676.0)
    //[calendar_time:2018-11-24 03:20:32.351  system_uptime:188594]
    // Sending event #1600
:Sending Touch (ACTION_UP): 0:(419.6802,690.4891)
